Datetime,AAPL,ADBE,AMD,AMZN,AVGO,CRM,CSCO,GOOGL,IBM,INTC,META,MSFT,NFLX,NVDA,ORCL,PYPL,QCOM,SHOP,TSLA,ZM
2022-05-18 10:30:00-04:00,143.44900512695312,400.8599853515625,99.38990020751953,108.97550201416016,590.0999755859375,159.61000061035156,49.38999938964844,112.96150207519531,135.41000366210938,43.29999923706055,196.29119873046875,257.42999267578125,184.0500030517578,173.92999267578125,69.77999877929688,78.2699966430664,133.9499969482422,36.430999755859375,245.18666076660156,87.0199966430664
2022-05-18 11:30:00-04:00,142.52000427246094,400.0050048828125,97.07009887695312,108.7540054321289,584.7999877929688,158.72999572753906,49.09000015258789,112.64250183105469,134.55499267578125,42.81999969482422,195.5500030517578,257.1499938964844,180.9259033203125,171.9199981689453,69.25,78.1624984741211,132.33999633789062,36.42900085449219,238.42999267578125,86.30000305175781
2022-05-18 12:30:00-04:00,142.03500366210938,398.8299865722656,96.94999694824219,108.44449615478516,580.1400146484375,157.50990295410156,48.41999816894531,112.781005859375,132.9949951171875,42.4901008605957,194.36000061035156,256.4700012207031,179.0850067138672,170.60000610351562,68.55500030517578,77.58999633789062,131.4499969482422,36.01873016357422,235.76666259765625,85.1500015258789
2022-05-18 13:30:00-04:00,141.1699981689453,399.5711975097656,97.11990356445312,107.85450744628906,576.7999877929688,157.125,48.54999923706055,112.90400695800781,132.5,42.525001525878906,194.2100067138672,255.61000061035156,178.47999572753906,170.4250030517578,68.59500122070312,77.15570068359375,131.42999267578125,36.029502868652344,235.64666748046875,85.01000213623047
2022-05-18 14:30:00-04:00,140.55999755859375,397.5150146484375,96.06500244140625,106.62149810791016,569.3699951171875,156.6699981689453,48.32500076293945,112.4635009765625,132.3800048828125,42.26499938964844,192.60000610351562,253.9949951171875,176.64999389648438,169.3000030517578,67.86000061035156,76.94999694824219,130.02499389648438,35.72650146484375,234.56666564941406,84.2699966430664
2022-05-18 15:30:00-04:00,140.82000732421875,397.8900146484375,96.31500244140625,107.15950012207031,570.6300048828125,157.39999389648438,48.59000015258789,111.8905029296875,133.02000427246094,42.369998931884766,192.27000427246094,254.13999938964844,177.25,169.39999389648438,68.33999633789062,77.19000244140625,130.47999572753906,36.069000244140625,236.5833282470703,84.69999694824219
2022-05-19 09:30:00-04:00,139.3699951171875,395.80999755859375,97.69920349121094,108.2645034790039,545.7999877929688,157.94000244140625,42.17499923706055,112.21800231933594,130.4199981689453,42.189998626708984,192.7899932861328,254.22000122070312,181.0540008544922,171.39999389648438,67.6500015258789,79.72000122070312,131.3000030517578,39.122989654541016,234.88665771484375,87.76499938964844
2022-05-19 10:30:00-04:00,138.4149932861328,394.7950134277344,99.16010284423828,108.72099304199219,549.5999755859375,157.30999755859375,42.06999969482422,111.6925048828125,129.33999633789062,42.35499954223633,192.97000122070312,255.27999877929688,183.24000549316406,174.125,67.29000091552734,80.83000183105469,131.85000610351562,40.44150161743164,239.59002685546875,89.19999694824219
2022-05-19 11:30:00-04:00,139.75999450683594,398.0400085449219,99.38500213623047,108.97249603271484,553.719970703125,158.3699951171875,41.314998626708984,111.9574966430664,129.75,42.33000183105469,194.58999633789062,256.364990234375,185.4499969482422,175.69500732421875,67.52999877929688,81.91999816894531,132.32000732421875,40.96500015258789,240.97889709472656,92.06999969482422
2022-05-19 12:30:00-04:00,137.13299560546875,396.3599853515625,97.74250030517578,107.8584976196289,548.7899780273438,157.11000061035156,41.32929992675781,110.552001953125,129.85499572753906,42.060001373291016,191.97509765625,252.85000610351562,184.84500122070312,172.2100067138672,67.2699966430664,81.13500213623047,130.97999572753906,39.94200134277344,235.89666748046875,91.44499969482422
2022-05-19 13:30:00-04:00,137.66000366210938,398.7300109863281,98.32009887695312,108.24100494384766,550.4299926757812,157.2899932861328,41.3849983215332,110.5613784790039,130.22000122070312,42.27000045776367,192.75,253.86500549316406,184.98500061035156,173.610107421875,67.3550033569336,81.5199966430664,131.69000244140625,40.52000045776367,237.9066619873047,92.36000061035156
2022-05-19 14:30:00-04:00,137.13999938964844,394.7099914550781,97.43000030517578,107.59925842285156,549.1699829101562,155.8800048828125,41.53499984741211,110.49150085449219,130.10000610351562,42.095001220703125,191.8249969482422,253.36000061035156,183.4250030517578,172.02499389648438,66.96099853515625,81.02999877929688,130.69000244140625,39.582000732421875,236.6666717529297,91.12999725341797
2022-05-19 15:30:00-04:00,137.30999755859375,394.3800048828125,96.63999938964844,107.28800201416016,546.2100219726562,155.5800018310547,41.71590042114258,110.33299255371094,129.71499633789062,42.0099983215332,191.25999450683594,253.1300048828125,183.42999267578125,171.2899932861328,67.05000305175781,81.27999877929688,130.58999633789062,39.138999938964844,236.55999755859375,90.94000244140625
2022-05-20 09:30:00-04:00,138.77999877929688,401.32000732421875,96.13500213623047,109.6500015258789,545.739990234375,158.47999572753906,41.97999954223633,110.33050537109375,128.44000244140625,41.814998626708984,197.32000732421875,256.5199890136719,189.4199981689453,168.10000610351562,68.19999694824219,82.22100067138672,131.3800048828125,38.584999084472656,229.7583465576172,92.9749984741211
2022-05-20 10:30:00-04:00,136.9868927001953,394.885009765625,93.21540069580078,107.77149963378906,533.8150024414062,155.89500427246094,42.05500030517578,108.3759994506836,127.75,41.279998779296875,193.24000549316406,252.97999572753906,184.02520751953125,163.4499969482422,67.63500213623047,80.66000366210938,128.83999633789062,36.791988372802734,222.51332092285156,89.6500015258789
2022-05-20 11:30:00-04:00,135.2899932861328,389.2200012207031,91.49819946289062,106.45249938964844,524.3200073242188,155.16769409179688,41.97999954223633,106.9990005493164,127.33999633789062,40.8849983215332,192.0500030517578,250.8300018310547,182.1699981689453,160.11990356445312,67.41000366210938,79.12999725341797,127.69000244140625,35.001251220703125,217.8016815185547,87.55999755859375
2022-05-20 12:30:00-04:00,132.8173065185547,388.00311279296875,88.59989929199219,105.2405014038086,512.5,155.82000732421875,41.66999816894531,105.95649719238281,125.91999816894531,40.334999084472656,188.25990295410156,248.14999389648438,180.10000610351562,157.77000427246094,66.86000061035156,77.63500213623047,125.94999694824219,34.44498825073242,211.2966766357422,85.81999969482422
2022-05-20 13:30:00-04:00,133.97760009765625,387.3699951171875,89.45999908447266,105.36830139160156,523.7050170898438,156.1300048828125,42.30500030517578,106.0999984741211,126.28160095214844,40.599998474121094,190.25999450683594,248.4499053955078,181.16000366210938,159.57000732421875,67.33999633789062,77.93000030517578,127.18499755859375,34.829002380371094,213.95530700683594,86.69499969482422
2022-05-20 14:30:00-04:00,135.47000122070312,392.6199951171875,91.41999816894531,106.6005630493164,531.4099731445312,158.0399932861328,42.630001068115234,107.26200103759766,127.25499725341797,41.0,191.79840087890625,248.92999267578125,183.44000244140625,162.91000366210938,67.88999938964844,79.11000061035156,128.94000244140625,35.65299987792969,216.1977996826172,88.62000274658203
2022-05-20 15:30:00-04:00,137.6199951171875,399.2099914550781,93.51499938964844,107.5824966430664,543.3300170898438,159.6699981689453,42.939998626708984,108.94200134277344,128.49000549316406,41.65999984741211,193.5399932861328,252.5800018310547,186.33999633789062,166.99000549316406,68.6500015258789,80.55000305175781,131.63999938964844,36.382999420166016,221.2966766357422,89.7300033569336
2022-05-23 09:30:00-04:00,140.1699981689453,401.489990234375,91.82250213623047,104.99092102050781,521.5800170898438,157.35000610351562,43.310001373291016,111.0,131.25,41.650001525878906,193.9199981689453,257.6578063964844,181.72999572753906,164.44000244140625,69.29000091552734,80.73999786376953,129.30999755859375,35.01700210571289,221.15333557128906,86.68499755859375
2022-05-23 10:30:00-04:00,141.28500366210938,403.5799865722656,93.21479797363281,105.1300048828125,533.8079223632812,159.3800048828125,43.380001068115234,111.01700592041016,131.5800018310547,42.04999923706055,195.13499450683594,259.1700134277344,183.35000610351562,166.47999572753906,69.86000061035156,81.62999725341797,131.00999450683594,36.20000076293945,220.8300323486328,88.58999633789062
2022-05-23 11:30:00-04:00,142.56500244140625,406.92999267578125,93.82499694824219,106.04000091552734,527.4299926757812,160.33999633789062,43.70500183105469,111.57950592041016,131.4199981689453,42.029998779296875,196.17999267578125,260.9067077636719,185.47500610351562,166.9799041748047,70.30000305175781,81.73999786376953,131.86000061035156,36.621498107910156,224.489990234375,89.56999969482422
2022-05-23 12:30:00-04:00,141.9499969482422,404.4624938964844,93.40499877929688,105.06199645996094,520.9299926757812,159.35000610351562,43.55500030517578,111.0872573852539,131.16000366210938,41.869998931884766,194.42999267578125,259.5815124511719,184.4499969482422,165.83999633789062,69.98999786376953,80.96549987792969,131.05990600585938,36.16699981689453,222.23834228515625,88.45500183105469
2022-05-23 13:30:00-04:00,142.49000549316406,405.6199951171875,94.61000061035156,106.9384994506836,526.0,159.74000549316406,43.60499954223633,111.4000015258789,131.5740966796875,42.02000045776367,194.9199981689453,260.2900085449219,186.1999969482422,167.72999572753906,70.12000274658203,81.13999938964844,132.02999877929688,36.31406021118164,223.3333282470703,88.90550231933594
2022-05-23 14:30:00-04:00,142.39999389648438,404.0799865722656,94.04000091552734,106.9384994506836,524.8599853515625,159.22000122070312,43.45989990234375,111.0999984741211,131.32000732421875,41.8849983215332,195.07789611816406,259.4800109863281,185.86000061035156,167.57000732421875,69.91000366210938,80.83000183105469,131.18499755859375,36.38800048828125,223.09666442871094,88.55999755859375
2022-05-23 15:30:00-04:00,143.14999389648438,406.94000244140625,95.10690307617188,107.55699157714844,526.4000244140625,160.30999755859375,43.36000061035156,111.4844970703125,131.2100067138672,42.0099983215332,196.27000427246094,260.6499938964844,187.3699951171875,168.97999572753906,70.05999755859375,81.18000030517578,132.16000366210938,36.80801010131836,224.9199981689453,89.27860260009766
2022-05-24 09:30:00-04:00,138.47999572753906,393.3599853515625,91.33000183105469,102.44649505615234,521.5800170898438,155.64999389648438,42.966800689697266,103.4155044555664,130.89999389648438,41.33539962768555,178.22999572753906,254.8874053955078,178.31500244140625,160.5,68.88999938964844,77.69999694824219,127.36389923095703,33.60100173950195,213.3949432373047,88.52989959716797
2022-05-24 10:30:00-04:00,138.4199981689453,396.4200134277344,90.88809967041016,103.51432800292969,519.8900146484375,155.38999938964844,42.709999084472656,104.3687515258789,131.53500366210938,41.27000045776367,179.39529418945312,255.75,179.3699951171875,160.8300018310547,68.76000213623047,78.25,126.55000305175781,33.79500198364258,213.52366638183594,92.2218017578125
