Datetime,AMTD,AXP,BAC,BK,BLK,C,CB,COF,GS,ICE,JPM,MMC,MS,NDAQ,PNC,SCHW,STT,TROW,USB,WFC
2022-05-18 10:30:00-04:00,10.079999923706055,157.8300018310547,35.04999923706055,43.599998474121094,596.4500122070312,49.880001068115234,209.4600067138672,116.0,308.75,96.05000305175781,120.56999969482422,154.3699951171875,81.12999725341797,48.29499816894531,156.77000427246094,63.439998626708984,67.75499725341797,122.87999725341797,48.90999984741211,42.290000915527344
2022-05-18 11:30:00-04:00,10.079999923706055,157.69500732421875,35.03900146484375,43.58000183105469,594.0,49.564998626708984,209.41000366210938,116.11000061035156,308.82000732421875,96.32710266113281,120.56999969482422,154.52499389648438,80.98500061035156,48.19333267211914,156.38999938964844,63.689998626708984,67.69999694824219,123.19000244140625,49.060001373291016,42.2400016784668
2022-05-18 12:30:00-04:00,9.960000038146973,157.72000122070312,35.025001525878906,43.540000915527344,589.7550048828125,49.63959884643555,208.57000732421875,115.93000030517578,309.0899963378906,95.91999816894531,120.54000091552734,154.02499389648438,81.125,47.929996490478516,155.97999572753906,63.45000076293945,67.66000366210938,121.98999786376953,49.13999938964844,42.275001525878906
2022-05-18 13:30:00-04:00,9.359999656677246,156.7104034423828,35.02000045776367,43.599998474121094,590.594970703125,49.525001525878906,208.4947052001953,115.70999908447266,308.6499938964844,95.58499908447266,120.56099700927734,154.00999450683594,81.25499725341797,47.75666809082031,156.42999267578125,63.59000015258789,67.54000091552734,122.33000183105469,49.29999923706055,42.31999969482422
2022-05-18 14:30:00-04:00,9.359999656677246,155.47000122070312,34.6245002746582,43.150001525878906,589.5850219726562,49.05500030517578,206.66600036621094,114.41000366210938,305.1099853515625,94.7249984741211,119.56999969482422,152.35000610351562,80.36000061035156,47.28666687011719,155.4199981689453,62.87900161743164,66.77999877929688,121.5199966430664,48.97999954223633,41.915000915527344
2022-05-18 15:30:00-04:00,9.180000305175781,156.3350067138672,34.880001068115234,43.310001373291016,592.1699829101562,49.349998474121094,207.53500366210938,114.38999938964844,306.8800048828125,95.16000366210938,120.16000366210938,152.64999389648438,80.76000213623047,47.36000061035156,156.0399932861328,63.34000015258789,66.97000122070312,121.30999755859375,49.150001525878906,42.13999938964844
2022-05-19 09:30:00-04:00,8.519999504089355,154.55999755859375,34.540000915527344,43.04999923706055,585.0,50.02000045776367,203.1699981689453,113.62999725341797,306.5199890136719,94.13999938964844,118.7300033569336,150.6199951171875,80.55999755859375,47.46833419799805,154.16000366210938,62.900001525878906,66.08000183105469,120.33000183105469,49.34000015258789,41.834999084472656
2022-05-19 10:30:00-04:00,8.812799453735352,153.9241943359375,34.400001525878906,42.95000076293945,585.1099853515625,49.724998474121094,200.5500030517578,113.04000091552734,305.74200439453125,94.54000091552734,118.25,149.9199981689453,80.29000091552734,47.27000045776367,153.6199951171875,63.154998779296875,66.27999877929688,120.30999755859375,49.19499969482422,41.82500076293945
2022-05-19 11:30:00-04:00,8.730000495910645,154.8489990234375,34.474998474121094,43.119998931884766,590.780029296875,49.97999954223633,201.83999633789062,114.0199966430664,307.67999267578125,95.58000183105469,118.35330200195312,151.24000549316406,80.41000366210938,47.64666748046875,154.61000061035156,63.130001068115234,66.41999816894531,121.05999755859375,49.244998931884766,41.880001068115234
2022-05-19 12:30:00-04:00,8.760000228881836,154.19000244140625,34.39500045776367,43.150001525878906,588.3900146484375,49.95000076293945,201.36000061035156,113.58000183105469,307.3800048828125,95.48999786376953,118.16000366210938,151.2550048828125,79.83499908447266,47.369998931884766,154.08999633789062,62.290000915527344,66.26000213623047,120.6050033569336,49.2400016784668,41.78499984741211
2022-05-19 13:30:00-04:00,8.519999504089355,154.22000122070312,34.540000915527344,43.38999938964844,591.3200073242188,49.96500015258789,201.8800048828125,113.79000091552734,308.5400085449219,96.0199966430664,118.5,150.94000244140625,80.07499694824219,47.57833480834961,154.92999267578125,62.53499984741211,66.22000122070312,120.73500061035156,49.2599983215332,41.849998474121094
2022-05-19 14:30:00-04:00,8.579999923706055,153.5850067138672,34.3849983215332,43.404998779296875,592.2000122070312,49.84000015258789,203.02000427246094,113.44000244140625,307.2001037597656,96.03500366210938,117.88999938964844,151.25,79.80999755859375,47.470001220703125,154.94500732421875,62.619998931884766,66.13999938964844,119.91999816894531,49.189998626708984,41.86000061035156
2022-05-19 15:30:00-04:00,8.460000038146973,153.97000122070312,34.439998626708984,43.33000183105469,593.1799926757812,49.779998779296875,203.9499969482422,113.33999633789062,307.9599914550781,95.9000015258789,118.26000213623047,151.8800048828125,79.94000244140625,47.65333557128906,154.7100067138672,62.65999984741211,65.92500305175781,120.12000274658203,49.22999954223633,41.98500061035156
2022-05-20 09:30:00-04:00,8.399999618530273,154.5,34.380001068115234,43.86000061035156,602.1500244140625,50.22990036010742,204.00999450683594,114.33999633789062,309.8900146484375,96.1500015258789,118.51000213623047,150.0800018310547,80.29000091552734,48.38999938964844,155.75999450683594,63.209999084472656,67.02999877929688,123.24839782714844,49.27000045776367,42.060001373291016
2022-05-20 10:30:00-04:00,8.399999618530273,152.7100067138672,33.8650016784668,43.44499969482422,594.5,49.540000915527344,201.50999450683594,112.58000183105469,306.7737121582031,96.55999755859375,117.16000366210938,149.1649932861328,79.4000015258789,48.23833084106445,154.13999938964844,62.5099983215332,66.57499694824219,121.44869995117188,48.849998474121094,41.58000183105469
2022-05-20 11:30:00-04:00,8.579999923706055,151.63499450683594,33.560001373291016,43.31999969482422,591.25,49.2400016784668,201.42999267578125,112.04000091552734,304.8251953125,96.20500183105469,116.55999755859375,148.0800018310547,78.93350219726562,48.086666107177734,153.69500732421875,62.279998779296875,66.38999938964844,120.01499938964844,48.38999938964844,41.19499969482422
2022-05-20 12:30:00-04:00,8.399999618530273,149.77000427246094,32.98500061035156,42.970001220703125,589.9400024414062,48.665000915527344,199.72999572753906,110.33000183105469,299.4599914550781,95.75,115.11000061035156,147.0,77.58999633789062,47.85333251953125,152.44000244140625,61.619998931884766,65.87429809570312,119.30000305175781,48.04999923706055,40.76499938964844
2022-05-20 13:30:00-04:00,8.281200408935547,150.27000427246094,33.22999954223633,43.130001068115234,590.3800048828125,48.775001525878906,201.49000549316406,111.02999877929688,300.2900085449219,96.52999877929688,115.27999877929688,147.72000122070312,78.0,48.076663970947266,153.33999633789062,61.79499816894531,66.11000061035156,119.68000030517578,48.25,40.95000076293945
2022-05-20 15:30:00-04:00,8.399999618530273,153.19000244140625,33.849998474121094,43.77000045776367,600.0900268554688,49.75,203.9600067138672,113.70999908447266,306.79998779296875,97.62999725341797,117.33000183105469,149.83999633789062,79.3499984741211,48.7066650390625,155.94000244140625,63.27000045776367,67.4800033569336,121.75,49.209999084472656,41.66999816894531
2022-05-23 09:30:00-04:00,8.460000038146973,158.0,35.859798431396484,44.81999969482422,605.5800170898438,52.438201904296875,207.13999938964844,117.88999938964844,316.2300109863281,97.41999816894531,123.26000213623047,150.22000122070312,81.62000274658203,49.13999938964844,161.3000030517578,64.69000244140625,69.37000274658203,122.30000305175781,50.630001068115234,43.6171989440918
2022-05-23 10:30:00-04:00,8.34000015258789,158.97999572753906,36.029998779296875,44.970001220703125,611.0499877929688,52.974998474121094,207.75999450683594,119.23999786376953,318.9100036621094,98.19000244140625,125.30999755859375,151.75999450683594,82.44000244140625,49.26063537597656,162.4239959716797,64.79000091552734,69.75499725341797,122.84500122070312,50.96500015258789,43.9900016784668
2022-05-23 11:30:00-04:00,8.369999885559082,158.46499633789062,36.148799896240234,45.04999923706055,612.510009765625,53.3650016784668,207.41000366210938,119.34500122070312,320.3450012207031,98.04000091552734,125.81999969482422,152.17999267578125,82.8499984741211,49.119998931884766,162.6999969482422,65.08999633789062,69.98999786376953,122.27999877929688,51.11000061035156,44.17499923706055
2022-05-23 12:30:00-04:00,8.34000015258789,158.03500366210938,35.95000076293945,44.86000061035156,610.7100219726562,53.2400016784668,207.4199981689453,119.30999755859375,318.79998779296875,97.5,125.66999816894531,151.92999267578125,82.69999694824219,49.08333206176758,162.8824005126953,64.79000091552734,69.72000122070312,121.76000213623047,51.0099983215332,43.94499969482422
2022-05-23 13:30:00-04:00,8.399999618530273,158.8699951171875,36.058101654052734,44.94499969482422,612.64501953125,53.342498779296875,207.5399932861328,119.52999877929688,319.55999755859375,97.91000366210938,125.91000366210938,152.72000122070312,82.69000244140625,49.33000183105469,163.1699981689453,65.11000061035156,70.02999877929688,121.6500015258789,51.0099983215332,44.04999923706055
2022-05-23 14:30:00-04:00,8.399999618530273,159.0800018310547,36.095001220703125,44.84000015258789,611.7899780273438,53.220001220703125,207.86000061035156,119.36000061035156,317.6455078125,97.98999786376953,125.55999755859375,152.52999877929688,82.62999725341797,49.31333541870117,162.75999450683594,65.12000274658203,69.9800033569336,121.05999755859375,50.93000030517578,43.994998931884766
2022-05-23 15:30:00-04:00,8.399999618530273,159.0500030517578,35.880001068115234,44.70000076293945,611.510009765625,52.779998779296875,207.3699951171875,118.80999755859375,316.79998779296875,98.0999984741211,124.56999969482422,152.36000061035156,82.30000305175781,49.2166633605957,162.2100067138672,65.26000213623047,69.73999786376953,121.30999755859375,50.7599983215332,43.83000183105469
2022-05-24 09:30:00-04:00,8.34000015258789,154.22999572753906,35.2400016784668,43.35499954223633,600.4600219726562,51.94499969482422,205.14999389648438,114.91000366210938,308.5,97.11000061035156,124.34809875488281,152.27999877929688,80.58999633789062,48.326663970947266,159.97000122070312,63.220001220703125,67.66999816894531,117.33999633789062,50.150001525878906,43.04999923706055
2022-05-24 11:30:00-04:00,8.100000381469727,154.61000061035156,35.345001220703125,43.869998931884766,612.9749755859375,52.31999969482422,204.86000061035156,116.29499816894531,311.6000061035156,97.29000091552734,124.94000244140625,152.64500427246094,81.12000274658203,48.5,160.8800048828125,63.400001525878906,68.02999877929688,118.6500015258789,50.560001373291016,43.07080078125
2022-05-24 12:30:00-04:00,8.32800006866455,154.24000549316406,35.279998779296875,43.849998474121094,613.9727172851562,52.36000061035156,205.5800018310547,116.19999694824219,310.7349853515625,96.98999786376953,125.33999633789062,152.08999633789062,81.0999984741211,48.40333557128906,161.02000427246094,63.095001220703125,67.91999816894531,118.58000183105469,50.505001068115234,42.959999084472656
2022-05-24 13:30:00-04:00,8.280599594116211,155.0399932861328,35.459999084472656,44.130001068115234,620.5399780273438,52.46500015258789,206.9600067138672,116.56999969482422,311.8599853515625,97.697998046875,125.88800048828125,152.97000122070312,81.58489990234375,48.60667037963867,161.875,63.63999938964844,68.31999969482422,119.79000091552734,50.810001373291016,43.11000061035156
2022-05-24 14:30:00-04:00,8.220000267028809,155.1300048828125,35.60499954223633,44.310001373291016,617.4299926757812,52.75,207.89999389648438,116.33000183105469,314.0,98.23999786376953,126.3499984741211,153.5399932861328,81.87000274658203,48.7066650390625,163.0500030517578,63.63999938964844,68.68499755859375,120.36000061035156,50.939998626708984,43.209999084472656
2022-05-24 15:30:00-04:00,8.100600242614746,155.6699981689453,35.66999816894531,44.349998474121094,618.8300170898438,52.70000076293945,208.3000030517578,116.93000030517578,314.4200134277344,98.37999725341797,126.4000015258789,153.64999389648438,82.0199966430664,48.88999938964844,163.25999450683594,63.959999084472656,68.73999786376953,120.375,51.08000183105469,43.329898834228516
2022-05-25 09:30:00-04:00,8.100000381469727,159.18499755859375,35.75,44.79999923706055,628.0599975585938,52.709999084472656,208.6699981689453,119.26000213623047,313.95001220703125,98.37000274658203,126.30000305175781,153.33999633789062,82.0199966430664,49.14500045776367,165.5800018310547,64.08000183105469,69.08999633789062,121.8550033569336,51.18000030517578,43.7400016784668
2022-05-25 10:30:00-04:00,8.15999984741211,159.68499755859375,35.72999954223633,44.60499954223633,626.125,52.435001373291016,208.77000427246094,119.5199966430664,312.99749755859375,97.6500015258789,126.08999633789062,153.2899932861328,82.04000091552734,48.836666107177734,165.80999755859375,64.52999877929688,68.8135986328125,121.58999633789062,50.91999816894531,43.75
2022-05-25 11:30:00-04:00,8.220000267028809,158.57000732421875,35.459999084472656,44.244998931884766,619.7150268554688,52.125,207.55499267578125,119.06999969482422,311.0450134277344,96.87999725341797,125.36000061035156,152.19000244140625,81.44000244140625,48.651668548583984,165.44000244140625,64.33999633789062,68.25,120.44999694824219,50.70000076293945,43.494998931884766
2022-05-25 12:30:00-04:00,8.700000762939453,158.67999267578125,35.587501525878906,44.31999969482422,622.5499877929688,52.224998474121094,208.4600067138672,119.27999877929688,311.1300048828125,97.45500183105469,125.7249984741211,152.25,81.41999816894531,48.97999954223633,165.47999572753906,64.43499755859375,68.31529998779297,120.83000183105469,50.6349983215332,43.63999938964844
2022-05-25 13:30:00-04:00,8.700000762939453,159.86500549316406,35.81999969482422,44.56999969482422,625.4600219726562,52.709999084472656,208.25,120.1500015258789,313.3599853515625,97.68000030517578,126.8499984741211,152.5500030517578,81.8499984741211,49.25333023071289,167.30999755859375,65.4000015258789,68.7699966430664,121.15499877929688,51.01499938964844,44.02000045776367
2022-05-25 14:30:00-04:00,8.579999923706055,161.25999450683594,36.15999984741211,44.900001525878906,629.6605224609375,53.0099983215332,209.84500122070312,120.87999725341797,316.6700134277344,97.94000244140625,127.58999633789062,153.10000610351562,82.58999633789062,49.35333251953125,168.48989868164062,66.27999877929688,69.6500015258789,123.18000030517578,51.37820053100586,44.255001068115234
2022-05-25 15:30:00-04:00,8.579999923706055,160.55999755859375,35.880001068115234,44.75,627.1799926757812,52.709999084472656,207.97999572753906,120.2300033569336,315.04998779296875,97.56999969482422,127.27999877929688,152.55999755859375,82.2300033569336,49.179996490478516,167.61000061035156,65.81999969482422,69.30999755859375,122.98999786376953,51.209999084472656,44.15999984741211
2022-05-26 09:30:00-04:00,8.700000762939453,164.86500549316406,36.66999816894531,45.78499984741211,640.8049926757812,53.790000915527344,209.05999755859375,124.88050079345703,323.3999938964844,98.88999938964844,129.69000244140625,154.92999267578125,84.93000030517578,49.74733352661133,173.59500122070312,67.83999633789062,71.08000183105469,126.2300033569336,52.013999938964844,45.51499938964844
2022-05-26 10:30:00-04:00,8.640000343322754,165.58999633789062,36.665000915527344,45.665000915527344,641.5750122070312,53.70000076293945,208.1300048828125,124.93000030517578,324.54998779296875,97.97000122070312,129.47000122070312,155.99249267578125,85.01000213623047,49.826663970947266,173.22000122070312,67.9800033569336,70.73999786376953,126.62999725341797,52.029998779296875,45.435001373291016
2022-05-26 11:30:00-04:00,8.399999618530273,166.13499450683594,36.66999816894531,45.68000030517578,645.6199951171875,53.970001220703125,207.72999572753906,124.83999633789062,324.8299865722656,98.87000274658203,129.4550018310547,156.1699981689453,84.94000244140625,50.10333251953125,173.89999389648438,68.8550033569336,70.8499984741211,127.19000244140625,52.04499816894531,45.64500045776367
2022-05-26 12:30:00-04:00,8.460000038146973,165.82000732421875,36.6609992980957,45.7400016784668,647.35498046875,54.18000030517578,207.6999969482422,124.36499786376953,324.0823974609375,99.6500015258789,129.4499969482422,156.17990112304688,85.22000122070312,50.1349983215332,173.94000244140625,68.93000030517578,70.72129821777344,126.67109680175781,52.11000061035156,45.619998931884766
2022-05-26 13:30:00-04:00,8.579999923706055,166.32000732421875,36.656898498535156,45.709999084472656,651.719970703125,54.17499923706055,207.91000366210938,124.6500015258789,324.6050109863281,99.98999786376953,129.57000732421875,156.77000427246094,85.12999725341797,50.24666976928711,173.5449981689453,69.33000183105469,70.9000015258789,127.36000061035156,52.05500030517578,45.439998626708984
2022-05-26 14:30:00-04:00,8.399999618530273,165.61000061035156,36.665000915527344,45.630001068115234,648.969970703125,54.08000183105469,208.02000427246094,124.43000030517578,324.5299987792969,99.41999816894531,129.54010009765625,156.64500427246094,85.11000061035156,50.326663970947266,172.97999572753906,69.0199966430664,70.91000366210938,127.44000244140625,52.06999969482422,45.43000030517578
2022-05-26 15:30:00-04:00,8.460000038146973,165.5,36.66999816894531,45.65999984741211,652.2000122070312,54.099998474121094,207.72000122070312,124.37999725341797,323.6300048828125,99.52999877929688,129.47000122070312,157.10000610351562,85.01000213623047,50.29666519165039,172.9499969482422,68.80999755859375,71.01000213623047,127.7300033569336,52.13999938964844,45.59000015258789
2022-05-27 09:30:00-04:00,8.399999618530273,167.97000122070312,36.78499984741211,45.81999969482422,665.0999755859375,53.529998779296875,208.39999389648438,125.58999633789062,326.010009765625,102.36499786376953,130.3300018310547,159.13499450683594,85.55000305175781,51.518798828125,173.38999938964844,69.44000244140625,70.98500061035156,130.85499572753906,52.18000030517578,45.68000030517578
2022-05-27 10:30:00-04:00,8.399999618530273,167.24000549316406,36.68000030517578,45.834999084472656,663.0449829101562,53.435001373291016,208.22999572753906,125.62999725341797,325.2049865722656,101.75,130.595703125,159.25,85.41000366210938,51.43666458129883,173.4199981689453,69.44999694824219,70.9739990234375,129.88999938964844,52.099998474121094,45.63999938964844
2022-05-27 11:30:00-04:00,8.519999504089355,167.98500061035156,36.70000076293945,45.78499984741211,661.0900268554688,53.4119987487793,208.86000061035156,125.5999984741211,324.5299987792969,101.99500274658203,130.41000366210938,159.4550018310547,85.42310333251953,51.46000289916992,173.47000122070312,69.45500183105469,71.0,129.0,52.130001068115234,45.630001068115234
2022-05-27 12:30:00-04:00,8.460000038146973,167.6999969482422,36.63999938964844,45.84000015258789,659.5999755859375,53.185001373291016,209.1999969482422,124.9800033569336,324.5849914550781,102.11530303955078,130.23500061035156,159.41000366210938,85.34249877929688,51.39999771118164,173.25,69.19999694824219,71.63999938964844,128.35000610351562,52.022499084472656,45.53200149536133
2022-05-27 13:30:00-04:00,8.519999504089355,168.5500030517578,36.73609924316406,46.060001373291016,660.75,53.279998779296875,209.6699981689453,125.55999755859375,325.635009765625,101.9000015258789,130.63999938964844,159.66380310058594,85.75,51.49333190917969,173.80999755859375,69.66500091552734,72.11000061035156,128.47000122070312,52.130001068115234,45.60499954223633
2022-05-27 14:30:00-04:00,8.399999618530273,169.5449981689453,36.935001373291016,46.33000183105469,664.594970703125,53.52470016479492,210.0500030517578,126.36000061035156,327.0799865722656,102.27999877929688,130.8800048828125,160.62330627441406,86.18000030517578,51.62833023071289,174.35000610351562,70.48999786376953,72.55999755859375,129.44000244140625,52.38999938964844,45.779998779296875
2022-05-27 15:30:00-04:00,8.519999504089355,169.6199951171875,37.02000045776367,46.470001220703125,665.9299926757812,53.630001068115234,210.88999938964844,126.45999908447266,328.489990234375,102.69000244140625,131.25,161.14999389648438,86.47000122070312,51.880001068115234,175.05999755859375,70.5999984741211,73.06999969482422,129.88999938964844,52.505001068115234,45.880001068115234
2022-05-31 09:30:00-04:00,8.100000381469727,169.9499969482422,37.084999084472656,46.11000061035156,665.030029296875,53.52000045776367,210.00999450683594,127.30999755859375,327.05718994140625,101.84500122070312,131.38999938964844,158.67999267578125,86.01000213623047,51.6966667175293,173.72000122070312,70.33000183105469,71.98069763183594,126.83999633789062,52.31999969482422,45.69499969482422
2022-05-31 10:30:00-04:00,8.25,169.00999450683594,37.07500076293945,46.270999908447266,663.0700073242188,53.20000076293945,209.10499572753906,126.77999877929688,327.1700134277344,102.26000213623047,131.39999389648438,158.72999572753906,85.95999908447266,51.73666763305664,173.63499450683594,70.12999725341797,71.9800033569336,126.6500015258789,52.4900016784668,45.599998474121094
2022-05-31 11:30:00-04:00,8.279999732971191,169.92999267578125,37.28499984741211,46.31999969482422,666.5,53.362998962402344,210.0,127.62999725341797,328.17999267578125,102.38999938964844,131.97999572753906,159.80999755859375,86.4000015258789,51.779998779296875,173.9600067138672,70.5999984741211,72.23999786376953,127.75499725341797,52.619998931884766,45.88999938964844
2022-05-31 12:30:00-04:00,8.220000267028809,169.6750030517578,37.220001220703125,46.375,667.27001953125,53.29999923706055,211.05499267578125,127.58000183105469,327.0799865722656,102.46499633789062,131.66000366210938,160.2100067138672,86.2300033569336,51.93666458129883,174.39999389648438,70.27999877929688,72.48999786376953,127.44000244140625,52.625,45.90999984741211
2022-05-31 13:30:00-04:00,8.34000015258789,169.88999938964844,37.43000030517578,46.849998474121094,668.489990234375,53.5,212.27999877929688,128.52000427246094,328.25,102.41999816894531,132.25999450683594,160.78500366210938,86.54000091552734,51.9566650390625,175.33999633789062,70.48999786376953,73.2300033569336,127.69000244140625,53.05500030517578,46.165000915527344
2022-05-31 14:30:00-04:00,8.34000015258789,169.3300018310547,37.3849983215332,46.81999969482422,667.405029296875,53.45000076293945,211.88999938964844,128.5,328.1400146484375,102.4000015258789,132.75,160.36000061035156,86.49500274658203,51.904998779296875,175.44500732421875,70.37999725341797,72.9000015258789,127.54000091552734,53.07500076293945,46.04999923706055
2022-05-31 15:30:00-04:00,8.399999618530273,168.9499969482422,37.209999084472656,46.63999938964844,668.6900024414062,53.41999816894531,211.27999877929688,127.93000030517578,327.0899963378906,102.38999938964844,132.3300018310547,159.97000122070312,86.16000366210938,51.75333023071289,175.3699951171875,70.12000274658203,72.51000213623047,127.08999633789062,53.060001373291016,45.790000915527344
2022-06-01 09:30:00-04:00,8.563199996948242,165.80999755859375,36.58000183105469,45.435001373291016,662.02001953125,52.371700286865234,207.31500244140625,125.06999969482422,320.4800109863281,102.31999969482422,130.07000732421875,157.7100067138672,84.67500305175781,51.36333084106445,172.11000061035156,69.48999786376953,70.2699966430664,124.30999755859375,52.08000183105469,44.915000915527344
2022-06-01 10:30:00-04:00,8.399999618530273,164.30999755859375,36.40999984741211,45.220001220703125,660.719970703125,52.25,206.19000244140625,123.91000366210938,317.94500732421875,101.93000030517578,129.75,156.57000732421875,84.2699966430664,51.09666442871094,171.35000610351562,69.27999877929688,69.77999877929688,123.80000305175781,51.79499816894531,44.58000183105469
2022-06-01 11:30:00-04:00,8.399999618530273,164.69000244140625,36.310001373291016,45.20000076293945,661.2750244140625,51.94499969482422,206.94500732421875,123.9000015258789,316.60198974609375,101.68499755859375,129.17999267578125,156.7949981689453,84.13999938964844,51.076663970947266,171.43499755859375,69.12999725341797,69.83000183105469,123.33999633789062,51.77000045776367,44.59199905395508
2022-06-01 12:30:00-04:00,8.460000038146973,166.25999450683594,36.6150016784668,45.56999969482422,666.5598754882812,52.32500076293945,208.25,125.37000274658203,319.5899963378906,102.25969696044922,129.92999267578125,157.3800048828125,84.91999816894531,51.119998931884766,172.52999877929688,69.68000030517578,70.25,124.12000274658203,51.974998474121094,45.01499938964844
2022-06-01 13:30:00-04:00,8.609999656677246,167.00999450683594,36.85499954223633,45.75,668.344970703125,52.69499969482422,210.1999969482422,126.12000274658203,321.4549865722656,102.26000213623047,130.72999572753906,157.61000061035156,85.43000030517578,51.19333267211914,173.34280395507812,69.83000183105469,70.43000030517578,124.80680084228516,52.08000183105469,45.3650016784668
